"text","created_at","retweet_count","favorite_count","display_text_width"
"Congrats to the over 45,000 California child care providers who had the chance to vote for their union—and won! Having your unified voice in our state will help to ensure all children have access to quality, affordable child care. #UnionsForAll",2020-07-28 01:48:00,817,5045,244
"People are out of work, hungry, suffering, and dying. Tune in at 12:35am ET to @LateNightSeth as I discuss the solutions we can implement to make a difference in people's lives and ensure they can stay safe and in their homes during this crisis.",2020-07-28 00:22:00,662,3146,245
"@RobertGarciaLB @douglasemhoff Your mother was so proud of you—never forget that. She will be greatly missed. https://t.co/TItqSXc7wS",2020-07-27 23:12:22,46,367,78
"Adrian Perkins has fought for our country and now he wants to take that fight to the Senate to build a better Louisiana for all. Watch his video and chip in a few bucks if you can.   
https://t.co/oxcXj3pEM8 https://t.co/SpsMP48o6y",2020-07-27 22:16:01,403,1387,207
"@RobertGarciaLB My dear friend, my heart aches for you and your family. Your beloved mother led an extraordinary life and her compassion touched countless Californians.

Mothers are irreplaceable but I know yours will continue to be a guiding force throughout your life.",2020-07-27 21:22:39,150,1725,254
"All issues are women's issues—but from economic security to health care, women are disproportionately impacted. @JoeBiden knows that. The comprehensive plan he released today will help to further women’s economic and physical security. We can't leave anyone behind. https://t.co/ivoZZyNpxN",2020-07-27 19:47:00,1743,7205,265
"On his final trip to the Capitol, John Lewis' funeral procession stopped at the Lincoln Memorial, the Martin Luther King, Jr. Memorial, Black Lives Matter Plaza, and more. 

A touching way to celebrate the #GoodTrouble John Lewis made throughout his life.
https://t.co/PfM1OK05lK",2020-07-27 17:51:32,1176,5673,279
"We need leaders to lead. We need @JoeBiden.
https://t.co/pn4a8iqYOO",2020-07-27 15:55:06,2613,14706,67
"Instead of taking charge during the pandemic, Trump would rather people learn to live with their grandparents dying. Learn to live with their friends on ventilators. Learn to live with boarded up businesses. 

Time to move aside and let real leaders lead.
https://t.co/qOHBcap4x7",2020-07-27 14:48:37,3819,13125,279
"The future of the Supreme Court. 
Economic justice for workers.
Combating the climate crisis.

All of these issues and more are on the ballot in 100 days. Register to vote at https://t.co/MykJL0X5gt.",2020-07-27 01:43:05,1982,7908,199
"There are only 100 days to go until Election Day. 100 days to get your friends, family, neighbors, and complete strangers to turn out the vote to flip the Senate and elect @JoeBiden to the White House. The stakes could not be higher. But I know we can do it—together.",2020-07-26 23:54:00,4041,20034,267
"If we’re going to keep the House, flip the Senate, and win the White House in 100 days, we’re going to need all hands on deck. Volunteer with a campaign. Get some friends to register to vote. Every single interaction you make today until Election Day matters.",2020-07-26 20:37:01,12307,52927,259
"Today’s the 30th anniversary of the Americans with Disabilities Act. But many promises of the ADA remain unfulfilled. To have true equality &amp; justice, we must expand economic opportunity for people with disabilities &amp; build an America that is fully accessible &amp; inclusive for all.",2020-07-26 18:17:00,893,4079,292
"One final crossing over Edmund Pettus Bridge.

An incredibly moving and fitting tribute for John Lewis, a man who carried the baton of justice until the very end. Over the next 100 days, let us pick up that baton and march on to the ballot box in his honor. https://t.co/mewzRp2uTz",2020-07-26 16:58:48,7449,42251,257
"In 100 days we have the chance to elect a president who can reassure a nation weary of tweets, lies, and incompetence. 

A president who will speak to the best of who we are and challenge us to live up to our ideals. 

On Election Day, I can’t wait to vote for @JoeBiden.",2020-07-26 13:37:00,9785,49382,271
"Don’t stop demanding justice for Breonna Taylor and her loved ones.",2020-07-26 01:14:57,18929,92675,67
"Tomorrow at 8pm ET I’m joining musicians, politicians, and activists for a #CelebrationForChange in support of @JoeBiden. With almost 100 days until Election Day, we must work together to defeat Trump. Join us: https://t.co/sVsxnUHZDz https://t.co/7badINpael",2020-07-25 22:47:02,2127,7071,234
"Legendary entertainer and television host Regis Philbin brought laughter and joy to households across our country. My thoughts are with his family and friends during this time. 
https://t.co/rnv5uzczJ7",2020-07-25 21:01:57,517,4338,201
"The federal eviction moratorium has expired. Millions of Americans are now at risk of losing the roof over their head. My heart aches for all those facing uncertainty right now. Congress must move immediately to protect renters. Let’s start with my RELIEF Act to stop evictions.",2020-07-25 17:57:00,3587,11863,278
"Emmett Till should have turned 79 today. But he was just 14 years old when he was brutally murdered. 

Racism is still alive and well today yet just last month one Republican Senator blocked our bill to make lynching a federal crime. We still have a long way to go as a nation.",2020-07-25 15:03:51,12940,57096,277
"Yesterday the U.S. surpassed 4M coronavirus cases.

There's still no adequate national testing strategy.
There's still no adequate national contact tracing strategy. 
There's still no adequate national PPE strategy.

Trump can’t absolve himself of responsibility—this is on him.",2020-07-25 01:46:00,5354,20076,278
"Incredible news. Thank you @KingJames for your leadership and work to reduce the barriers formerly incarcerated individuals face at the ballot box. 
https://t.co/O4xKy6blbi",2020-07-24 22:45:11,2558,13188,172
"The federal evictions moratorium and the additional $600 in expanded unemployment benefits are ending this week.

But we already have solutions: my RELIEF Act to protect renters and my bill with @BernieSanders and @EdMarkey to give $2,000 monthly payments throughout the pandemic.",2020-07-24 20:47:01,2083,6480,280
".@JoeBiden doesn’t just say we can be a better country—he has plans to make it happen, including investing in affordable child care, taking care of our seniors, and improving benefits for working people. All of that is at stake in November.
https://t.co/l0RCtHORQl",2020-07-24 17:32:02,2123,8868,264
"The federal minimum wage:

July 24, 2009: $7.25/hour
July 24, 2020: $7.25/hour

It has been 11 years since Americans were last given a raise. We need a $15 minimum wage to be the national floor—now.",2020-07-24 14:38:01,28875,118314,198
"There are not two sides to the looming eviction crisis: we need to ensure people can keep a roof over their head during this pandemic. 

Watch the full Instagram live with @JulianCastro here: https://t.co/6AlHh59xBH https://t.co/kt71TafFhL",2020-07-24 01:31:15,674,2535,215
"After Trump and his allies openly attacked Kim Gardner for doing her job, she received a slew of death threats and numerous racist and sexist emails. These shameful political and frankly dangerous attacks must end now.
https://t.co/oEnyydp0eM",2020-07-23 21:32:02,1499,4645,242
"20 million renters are facing eviction if Congress doesn’t act to protect them. We can’t let that happen. 

I’m chatting with @JulianCastro on Instagram Live today at 6:30pm ET about my bill to help stop evictions during this health and economic crisis.
https://t.co/nFVT8hbAmP",2020-07-23 19:14:02,482,1387,277
"Sexism permeates our culture—and members of Congress are not immune. 

Thank you @AOC for that powerful speech and for speaking out about abusive behavior that women and girls across our country endure every day. We cannot be silent. https://t.co/w50EzkYE6M",2020-07-23 17:28:12,3295,21497,233
"This pandemic has exacerbated the caregiving and child care crisis in our country. Today at 4:30pm ET I’m hosting a virtual roundtable discussion on @JoeBiden’s #BuildBackBetter plan to close this gap for millions of families across our country. 
https://t.co/7zyWAMx5tl",2020-07-23 16:09:06,634,2342,270
"Donald Trump is trying to incite fear and stir up violence ahead of Election Day. This week I called for an immediate hearing on the federal agents that have been sent to Portland to silence protestors. This disturbing violation of Americans’ civil rights must end.",2020-07-23 14:42:32,10379,42842,265
"The costumes for my high school dance group “Midnight Magic"" were something else. https://t.co/7VjHU0khkT",2020-07-23 02:06:50,541,4669,81
"Could not have had a better time talking about everything from the importance of this election to my high school dance troupe with you, @sarahcpr.

For those that might have missed it, watch the full video here: https://t.co/iPwKEJY7Pg https://t.co/q0U5Y9pLve",2020-07-23 00:15:15,374,2440,235
"Enjoyed tonight's Instagram Live? I’ll be back tomorrow at 6:30pm ET with @JulianCastro to discuss my bill to stop evictions, rent increases, and utility shutoffs throughout this crisis. https://t.co/gbK6j2AIn6",2020-07-22 23:05:14,257,992,186
"Later tonight I’ll be joining my @akasorority1908 sisters in Congress for the virtual roundtable “Take Our Seat at the Table."" Join us at 7pm ET: https://t.co/ywB4vJ4QAl https://t.co/A6CbLRo2dX",2020-07-22 21:31:02,156,676,169
"At the end of this week the extra $600 in federal weekly unemployment expires in many states. For many families, that money has meant the difference between putting food on the table during a pandemic and skipping meals.

Congress must extend unemployment benefits immediately.",2020-07-22 20:40:01,2355,9724,277
